Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
Transaction_dependency_tracker::get_max_committed_timestamp,0.01,0.01,0.01
security_socket_recvmsg,0.01,0.01,0.01
Transaction_ctx::ha_trx_info,0.01,0.01,0.01
lookup_fast,0.01,0.01,0.01
Field::pack_diff,0.01,0.01,0.01
get_index_for_order,0.01,0.01,0.01
strdup_root,0.01,0.01,0.01
THD::is_dml_gtid_compatible,0.01,0.01,0.01
thr_lock_merge_status,0.01,0.01,0.01
Sql_cmd_dml::is_data_change_stmt,0.01,0.01,0.01
Sql_cmd_select::is_data_change_stmt,0.01,0.01,0.01
Table_ref::is_derived_unfinished_materialization,0.01,0.01,0.01
XID_STATE::check_in_xa,0.01,0.01,0.01
Log_event::ends_group,0.01,0.01,0.01
compound_hint_key_enabled,0.01,0.01,0.01
binary_log::Rows_event::~Rows_event,0.01,0.01,0.01
Item_string::save_in_field_inner,0.01,0.01,0.01
handler::unbind_psi,0.01,0.01,0.01
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Abstract_table>,0.01,0.01,0.01
THD::restore_globals,0.01,0.01,0.01
dd::cache::Local_multi_map<dd::Schema>::erase,0.01,0.01,0.01
cap_socket_recvmsg,0.01,0.01,0.01
Binlog_group_commit_ctx::assign_ticket,0.01,0.01,0.01
binlog::Bgc_ticket_manager::instance,0.01,0.01,0.01
Commit_stage_manager::get_instance,0.01,0.01,0.01
pack_rows::TableCollection::TableCollection,0.01,0.01,0.01
Commit_stage_manager::Mutex_queue::append,0.01,0.01,0.01
__fdget_pos,0.01,0.01,0.01
up_write,0.01,0.01,0.01
pfs_get_thread_file_descriptor_locker_vc,0.01,0.01,0.01
MYSQL_BIN_LOG::process_after_commit_stage_queue,0.01,0.01,0.01
Gtid_state::update_gtids_impl_own_anonymous,0.01,0.01,0.01
MYSQL_BIN_LOG::dec_prep_xids,0.01,0.01,0.01
ending_trans,0.01,0.01,0.01
row_search_index_entry,0.01,0.01,0.01
row_undo_search_clust_to_pcur,0.01,0.01,0.01
ext4_force_commit,0.01,0.01,0.01
AIO::release,0.01,0.01,0.01
ut::detail::Alloc_pfs::free,0.01,0.01,0.01
Log_files_dict::Const_iterator::operator++,0.01,0.01,0.01
Log_files_capacity::update_status_variables,0.01,0.01,0.01
log_files_size_of_existing_files,0.01,0.01,0.01
log_files_number_of_consumed_files,0.01,0.01,0.01
__tz_compute,0.01,0.01,0.01
Item_field::val_decimal,0.01,0.01,0.01
Log_data_block_header::set_lsn,0.01,0.01,0.01
Log_files_capacity::hard_logical_capacity,0.01,0.01,0.01
Log_file_handle::prepare_io_request,0.01,0.01,0.01
SyncFileIO::execute,0.01,0.01,0.01
jbd2_journal_cancel_revoke,0.01,0.01,0.01
jbd2_journal_force_commit,0.01,0.01,0.01
validate_use_secondary_engine,0.01,0.01,0.01
__jbd2_journal_force_commit,0.01,0.01,0.01
pfs_end_file_rename_wait_vc,0.01,0.01,0.01
end_file_rename,0.01,0.01,0.01
normalize_filename,0.01,0.01,0.01
my_realpath,0.01,0.01,0.01
__lxstat64,0.01,0.01,0.01
sys_newlstat,0.01,0.01,0.01
SYSC_newlstat,0.01,0.01,0.01
vfs_fstatat,0.01,0.01,0.01
user_path_at,0.01,0.01,0.01
user_path_at_empty,0.01,0.01,0.01
filename_lookup,0.01,0.01,0.01
path_lookupat,0.01,0.01,0.01
pthread_cond_wait@plt,0.01,0.01,0.01
btr_cur_compress_if_useful,0.01,0.01,0.01
io_getevents,0.01,0.01,0.01
elv_rqhash_del,0.01,0.01,0.01
PT_delete::add_table,0.01,0.01,0.01
Item::check_well_formed_result,0.01,0.01,0.01
__lll_unlock_wake_private,0.01,0.01,0.01
PT_locking_clause::contextualize,0.01,0.01,0.01
Field_long::send_to_protocol,0.01,0.01,0.01
Query_block::validate_base_options,0.01,0.01,0.01
__GI___mempcpy,0.01,0.01,0.01
Query_options::save_to,0.01,0.01,0.01
PT_query_expression::contextualize_order_and_limit,0.01,0.01,0.01
RefIterator<true>::Init,0.01,0.01,0.01
Query_term::pushdown_limit_order_by,0.01,0.01,0.01
sql_strmake_with_convert,0.01,0.01,0.01
my_numchars_mb,0.01,0.01,0.01
Query_block::set_lock_for_table,0.01,0.01,0.01
GRANT_INFO::GRANT_INFO,0.01,0.01,0.01
Item_int::init,0.01,0.01,0.01
rcu_process_gp_end,0.01,0.01,0.01
Mem_root_array_YY<PT_table_reference*>::emplace_back<PT_table_reference* const&>,0.01,0.01,0.01
filesort_free_buffers,0.01,0.01,0.01
__brelse,0.01,0.01,0.01
compute_digest_hash,0.01,0.01,0.01
EVP_DigestInit_ex@plt,0.01,0.01,0.01
buf_pool_watch_is_sentinel,0.01,0.01,0.01
FIPS_selftest_check,0.01,0.01,0.01
__strtoull_internal,0.01,0.01,0.01
mysql_reset_thd_for_next_command,0.01,0.01,0.01
_IO_old_init,0.01,0.01,0.01
std::string::find,0.01,0.01,0.01
